,focus_actor,release_date,title,popularity,revenue,vote_average,vote_count,genre_name,age_at_release
0,Michael Dorman,2009-01-06,Daybreakers,28.019226,51416464.0,6.0,634.0,Fantasy,28.0
1,Michael Dorman,2009-10-16,Triangle,25.496926000000002,0.0,6.9,612.0,Horror,28.0
0,Nate Torrence,2008-09-19,My Best Friend's Girl,17.145287,36620508.0,5.4,220.0,Romance,31.0
1,Nate Torrence,2010-03-11,She's Out of My League,16.176976,49779728.0,5.9,525.0,Comedy,33.0
0,Maria Grazia Cucinotta,1999-11-08,The World Is Not Enough,39.604363,361832400.0,6.0,862.0,Adventure,31.0
1,Maria Grazia Cucinotta,2011-01-28,The Rite,11.492474000000001,96047633.0,5.8,556.0,Drama,43.0
0,Pierre Boulanger,2011-07-01,Monte Carlo,17.237143,17425000.0,6.0,593.0,Adventure,24.0
0,Jon Foster,2006-03-24,Stay Alive,4.34503,27105095.0,5.3,155.0,Horror,22.0
1,Jon Foster,2008-11-05,The Informers,6.333869,382174.0,4.4,60.0,Drama,24.0
0,Tony Bonner,1982-03-02,The Man from Snowy River,3.6564910000000004,20659423.0,6.8,37.0,Family,39.0
1,Tony Bonner,1990-10-17,Quigley Down Under,11.360997,0.0,6.5,119.0,Romance,47.0
0,Mary J. Blige,2009-09-11,I Can Do Bad All By Myself,2.242809,0.0,6.0,40.0,Drama,38.0
1,Mary J. Blige,2013-11-27,Black Nativity,7.180403,7018189.0,5.8,16.0,Drama,42.0
0,Arshad Warsi,2005-09-16,Chocolate: Deep Dark Secrets,0.8878209999999999,0.0,3.4,6.0,Thriller,37.0
1,Arshad Warsi,2006-01-01,Lage Raho Munna Bhai,2.436019,0.0,7.6,44.0,Comedy,38.0
0,Max Perlich,1999-10-29,House on Haunted Hill,13.664614000000002,40846082.0,5.5,209.0,Horror,31.0
1,Max Perlich,2002-05-03,Deuces Wild,0.7534810000000001,0.0,5.5,34.0,Action,34.0
0,George DiCenzo,1985-07-03,Back to the Future,76.60323299999997,381109762.0,8.0,6079.0,Adventure,45.0
1,George DiCenzo,1998-05-21,Illuminata,0.11131300000000001,0.0,6.3,7.0,Drama,58.0
0,Alison Folland,1995-05-20,To Die For,12.309714999999999,21284514.0,6.7,175.0,Fantasy,17.0
1,Alison Folland,1999-09-02,Boys Don't Cry,15.557144000000001,11540607.0,7.2,353.0,Crime,21.0
0,David Cronenberg,1995-05-20,To Die For,12.309714999999999,21284514.0,6.7,175.0,Fantasy,52.0
1,David Cronenberg,2001-07-24,Jason X,11.220642999999999,16951798.0,4.5,291.0,Horror,58.0
0,Miles Heizer,2014-10-17,Rudderless,10.619574,0.0,7.4,105.0,Music,20.0
1,Miles Heizer,2016-07-27,Nerve,62.933899,83707310.0,7.1,2181.0,Mystery,22.0
0,Machine Gun Kelly,2014-09-10,Beyond the Lights,8.079046,14618727.0,7.0,139.0,Romance,24.0
1,Machine Gun Kelly,2016-07-27,Nerve,62.933899,83707310.0,7.1,2181.0,Mystery,26.0
0,Barry Nelson,1944-03-01,A Guy Named Joe,0.5314439999999999,5363000.0,6.0,8.0,Drama,27.0
1,Barry Nelson,1980-05-22,The Shining,78.699993,44017374.0,8.1,3757.0,Horror,63.0
0,Jack Haley,1938-05-24,Alexander's Ragtime Band,0.48397399999999996,4000000.0,4.8,6.0,Drama,41.0
1,Jack Haley,1939-08-15,The Wizard of Oz,67.417542,33754967.0,7.4,1642.0,Adventure,42.0
0,Frank Morgan,1939-08-15,The Wizard of Oz,67.417542,33754967.0,7.4,1642.0,Adventure,49.0
1,Frank Morgan,1940-08-30,Boom Town,1.867004,9172000.0,6.5,8.0,Adventure,50.0
0,Mickey Shaughnessy,1953-08-04,From Here to Eternity,6.915201,30500000.0,7.2,133.0,War,33.0
1,Mickey Shaughnessy,1961-12-18,Pocketful of Miracles,3.370225,5000000.0,7.3,25.0,Comedy,41.0
0,Terry Kiser,1987-09-25,From a Whisper to a Scream,1.220072,1400000.0,6.8,15.0,Comedy,48.0
1,Terry Kiser,1988-05-13,Friday the 13th Part VII: The New Blood,9.070841999999999,19170001.0,5.3,192.0,Horror,49.0
0,Danny Burstein,2005-12-23,Transamerica,9.773398,13350369.0,6.9,144.0,Drama,41.0
1,Danny Burstein,2016-07-29,Indignation,5.625989,0.0,6.8,69.0,Drama,52.0
0,Harry Belafonte,1996-08-16,Kansas City,5.380733,0.0,6.1,12.0,Thriller,69.0
1,Harry Belafonte,2006-09-05,Bobby,11.706309,0.0,6.4,119.0,History,79.0
0,Sheldon Leonard,1948-02-14,Open Secret,0.186401,0.0,7.0,2.0,Crime,41.0
1,Sheldon Leonard,1961-12-18,Pocketful of Miracles,3.370225,5000000.0,7.3,25.0,Comedy,54.0
0,Caitlin Keats,2013-05-16,Treachery,0.283059,0.0,4.8,5.0,Drama,41.0
1,Caitlin Keats,2015-12-11,Close Range,5.485217,0.0,4.9,54.0,Crime,43.0
0,Eunice Gayson,1962-10-04,Dr. No,48.901542,59600000.0,6.9,940.0,Adventure,34.0
1,Eunice Gayson,1963-10-11,From Russia with Love,41.298722999999995,78898765.0,6.9,760.0,Action,35.0
0,Paul Soles,2001-07-13,The Score,22.572323,71069884.0,6.7,423.0,Action,71.0
1,Paul Soles,2008-06-12,The Incredible Hulk,62.898336,163712074.0,6.1,3021.0,Science Fiction,78.0
0,Stephen Boyd,1964-03-24,The Fall of the Roman Empire,4.229941999999999,4750000.0,6.0,33.0,Drama,33.0
1,Stephen Boyd,1968-11-06,Shalako,3.598457,2620000.0,5.4,12.0,Western,37.0
0,Daran Norris,2004-10-10,Team America: World Police,26.509175,50907422.0,6.6,660.0,Music,40.0
1,Daran Norris,2005-03-21,Star Wars: Clone Wars: Volume 1,1.881466,0.0,8.0,27.0,Action,41.0
0,Marilyn Burns,1974-10-01,The Texas Chain Saw Massacre,29.262427000000002,30859000.0,7.2,590.0,Horror,25.0
1,Marilyn Burns,2013-01-03,Texas Chainsaw 3D,26.497025,47241945.0,5.3,465.0,Horror,64.0
0,Tania Raymonde,2012-04-13,Blue Like Jazz,1.6116,0.0,5.8,25.0,Drama,24.0
1,Tania Raymonde,2013-01-03,Texas Chainsaw 3D,26.497025,47241945.0,5.3,465.0,Horror,25.0
0,Flaminia Cinque,2010-01-08,Leap Year,21.959742000000002,29922472.0,6.4,465.0,Romance,46.0
1,Flaminia Cinque,2011-05-12,Attack the Block,30.952377000000002,3964682.0,6.3,733.0,Action,47.0
0,Lombardo Boyar,2000-09-09,Brother,5.327714,15250000.0,6.8,107.0,Crime,27.0
1,Lombardo Boyar,2011-11-17,Happy Feet Two,17.7735,150406466.0,5.8,373.0,Animation,38.0
0,Paul Kaye,2004-09-12,It's All Gone Pete Tong,3.9114449999999996,120620.0,7.1,52.0,Drama,91.0
1,Paul Kaye,2015-09-24,Pan,48.03528,128388320.0,5.9,954.0,Adventure,102.0
0,Josh Zuckerman,2005-10-14,Feast,8.825113,658573.0,6.1,160.0,Action,20.0
1,Josh Zuckerman,2008-10-16,Sex Drive,17.952817,18755936.0,6.0,342.0,Comedy,23.0
0,Roman Bohnen,1946-12-25,The Best Years of Our Lives,8.38717,23650000.0,7.6,143.0,Drama,45.0
1,Roman Bohnen,1948-02-14,Open Secret,0.186401,0.0,7.0,2.0,Crime,47.0
0,Eduardo Yáñez,1998-03-20,Wild Things,25.041992,67200000.0,6.3,444.0,Crime,38.0
1,Eduardo Yáñez,1999-10-08,Held Up,1.5694489999999999,0.0,4.9,11.0,Comedy,39.0
0,Joe E. Brown,1951-07-13,Show Boat,1.606314,11000000.0,6.9,18.0,Music,60.0
1,Joe E. Brown,1959-03-18,Some Like It Hot,39.30982,25000000.0,8.0,808.0,Comedy,68.0
0,Yuri Lowenthal,2008-01-11,VeggieTales: The Pirates Who Don't Do Anything,1.8001189999999998,0.0,5.9,25.0,Adventure,37.0
1,Yuri Lowenthal,2010-08-03,A Turtle's Tale: Sammy's Adventures,15.805449,0.0,5.6,151.0,Animation,39.0
0,Michael Cudlitz,1997-04-11,Grosse Pointe Blank,13.817269,28084357.0,6.9,275.0,Action,33.0
1,Michael Cudlitz,2006-01-06,Running Scared,19.311572,9500000.0,7.0,331.0,Action,42.0
0,Philip Jackson,1998-11-05,Little Voice,4.647547,0.0,6.6,61.0,Comedy,50.0
1,Philip Jackson,2013-01-01,The Best Offer,30.058263,19255873.0,7.7,704.0,Drama,65.0
0,Paul Barber,1997-08-13,The Full Monty,17.002623,257850122.0,6.8,363.0,Comedy,46.0
1,Paul Barber,2001-12-07,The 51st State,9.670031,14.0,5.9,173.0,Thriller,50.0
0,Olivia de Havilland,1936-10-20,The Charge of the Light Brigade,2.968235,2736000.0,6.8,18.0,Action,20.0
1,Olivia de Havilland,1939-12-15,Gone with the Wind,48.98255,400176459.0,7.7,970.0,Drama,23.0
0,Georgia King,2008-09-05,The Duchess,18.591657,0.0,6.7,396.0,Drama,22.0
1,Georgia King,2009-09-14,Tanner Hall,2.015525,0.0,5.4,32.0,Drama,23.0
0,Jean Marsh,1972-05-25,Frenzy,10.219942,12600000.0,7.1,158.0,Crime,38.0
1,Jean Marsh,1985-06-21,Return to Oz,5.650125,11137801.0,6.7,120.0,Adventure,51.0
0,Barbara Mamabolo,2004-02-17,Confessions of a Teenage Drama Queen,7.424798,29331068.0,5.1,221.0,Comedy,18.0
1,Barbara Mamabolo,2004-04-25,Brave New Girl,0.18094000000000002,0.0,3.7,3.0,Drama,18.0
0,Olly Alexander,2009-05-05,Enter the Void,20.39955,754249.0,7.2,387.0,Fantasy,19.0
1,Olly Alexander,2010-12-25,Gulliver's Travels,22.845143,237382724.0,4.9,621.0,Comedy,20.0
0,Peter Egan,2004-01-15,The I Inside,3.789485,0.0,5.9,62.0,Thriller,58.0
1,Peter Egan,2005-02-04,The Wedding Date,10.194097,47175038.0,6.2,230.0,Comedy,59.0
0,Zak Ludwig,2006-03-31,Slither,17.327279,0.0,6.3,317.0,Comedy,9.0
1,Zak Ludwig,2007-11-02,Martian Child,5.737161,0.0,6.8,79.0,Drama,10.0
0,Kevin Rankin,2013-09-07,Dallas Buyers Club,59.454473,55198285.0,7.9,2886.0,Drama,37.0
1,Kevin Rankin,2014-12-05,Wild,42.952942,52501541.0,7.0,951.0,Drama,38.0
0,Caroline Williams,1986-08-22,The Texas Chainsaw Massacre 2,9.617777,8025872.0,5.9,139.0,Horror,29.0
1,Caroline Williams,2009-08-28,Halloween II,12.929525,39421467.0,5.1,267.0,Horror,52.0
0,Catherine Tate,2010-12-25,Gulliver's Travels,22.845143,237382724.0,4.9,621.0,Comedy,42.0
1,Catherine Tate,2013-07-18,Khumba,6.459787,27187375.0,5.8,72.0,Animation,45.0
0,Anna Keaveney,2001-12-07,The 51st State,9.670031,14.0,5.9,173.0,Thriller,52.0
1,Anna Keaveney,2004-10-22,Vera Drake,4.131918,0.0,6.8,80.0,Crime,55.0
0,Stephanie March,2005-06-07,Mr. & Mrs. Smith,44.635452,478207520.0,6.5,2965.0,Action,31.0
1,Stephanie March,2009-09-13,The Invention of Lying,16.665841,31912793.0,6.0,518.0,Comedy,35.0
0,Peggy Ashcroft,1959-06-18,The Nun's Story,3.281509,12800000.0,7.4,46.0,Drama,52.0
1,Peggy Ashcroft,1984-12-14,A Passage to India,9.548391,27187653.0,6.9,67.0,Drama,77.0
0,Will Kemp,2004-05-07,Mindhunters,17.193659,21148829.0,6.3,333.0,Mystery,27.0
1,Will Kemp,2008-02-14,Step Up 2: The Streets,28.973074,150816700.0,6.5,640.0,Music,31.0
0,Brock Peters,1962-12-25,To Kill a Mockingbird,22.139842,13129846.0,8.0,657.0,Crime,35.0
1,Brock Peters,1965-04-07,Major Dundee,3.490215,14873.0,6.2,38.0,War,38.0
0,Howard Keel,1950-05-17,Annie Get Your Gun,1.726175,8000000.0,7.3,22.0,Action,31.0
1,Howard Keel,1951-07-13,Show Boat,1.606314,11000000.0,6.9,18.0,Music,32.0
0,Arthur Kennedy,1960-06-19,Elmer Gantry,6.734964999999999,10400000.0,7.3,41.0,Drama,46.0
1,Arthur Kennedy,1962-12-10,Lawrence of Arabia,41.286336,69995385.0,7.8,851.0,Adventure,48.0
0,Chris Zylka,2011-09-02,Shark Night,8.363702,10126458.0,4.9,132.0,Horror,26.0
1,Chris Zylka,2012-06-27,The Amazing Spider-Man,89.866276,752215857.0,6.5,6586.0,Action,27.0
0,Chris Weitz,2000-01-21,Chuck & Buck,0.812855,0.0,5.7,16.0,Comedy,31.0
1,Chris Weitz,2005-06-07,Mr. & Mrs. Smith,44.635452,478207520.0,6.5,2965.0,Action,36.0
0,Sylvester McCoy,2012-11-26,The Hobbit: An Unexpected Journey,108.849621,1021103568.0,7.0,8297.0,Adventure,69.0
1,Sylvester McCoy,2013-11-22,The Christmas Candle,1.799504,0.0,5.8,8.0,Drama,70.0
0,Christopher Stone,1981-04-03,The Howling,6.5328550000000005,17985893.0,6.4,161.0,Drama,39.0
1,Christopher Stone,2006-09-07,The Magic Flute,0.548435,0.0,6.9,6.0,Comedy,64.0
0,Keir O'Donnell,2009-01-15,Paul Blart: Mall Cop,31.25038300000001,183293131.0,5.2,788.0,Action,31.0
1,Keir O'Donnell,2010-03-19,The Runaways,17.611971,2995811.0,6.3,254.0,Drama,32.0
0,Vivien Leigh,1939-12-15,Gone with the Wind,48.98255,400176459.0,7.7,970.0,Drama,26.0
1,Vivien Leigh,1951-09-18,A Streetcar Named Desire,14.884756,8000000.0,7.6,281.0,Drama,38.0
0,William Prince,1976-04-09,Family Plot,3.8328580000000003,7900000.0,6.7,86.0,Comedy,63.0
1,William Prince,1976-11-01,Network,17.234745,23689877.0,7.7,381.0,Drama,63.0
0,Richard O'Brien,1971-03-12,The Andromeda Strain,12.524953,12376563.0,7.0,190.0,Science Fiction,54.0
1,Richard O'Brien,1998-02-27,Dark City,39.324831,27200316.0,7.2,828.0,Mystery,81.0
0,Amanda Walker,1985-12-13,A Room with a View,7.9615589999999985,20966644.0,6.9,156.0,Drama,50.0
1,Amanda Walker,2007-04-26,28 Weeks Later,34.759855,64238440.0,6.5,1197.0,Horror,72.0
0,Nigel Havers,1981-05-15,Chariots of Fire,10.439971,58972904.0,6.8,207.0,Drama,30.0
1,Nigel Havers,1984-12-14,A Passage to India,9.548391,27187653.0,6.9,67.0,Drama,33.0
0,Lee Thompson Young,2006-04-28,Akeelah and the Bee,4.932893,18948425.0,6.7,81.0,Drama,22.0
1,Lee Thompson Young,2007-03-22,The Hills Have Eyes 2,17.141376,0.0,5.2,351.0,Horror,23.0
0,Andrew Pleavin,2006-12-09,300,65.197968,422610419.0,7.0,4997.0,Action,38.0
1,Andrew Pleavin,2014-03-05,300: Rise of an Empire,71.51059599999998,337580051.0,6.1,2397.0,Action,46.0
0,Joanna Scanlan,2003-08-31,Girl with a Pearl Earring,19.944479,31466789.0,6.4,377.0,Drama,42.0
1,Joanna Scanlan,2006-12-25,Notes on a Scandal,12.576381,49469904.0,6.9,235.0,Drama,45.0
0,Shaun Parkes,1999-06-04,Human Traffic,4.859873,4000000.0,6.8,97.0,Comedy,26.0
1,Shaun Parkes,2006-12-25,Notes on a Scandal,12.576381,49469904.0,6.9,235.0,Drama,33.0
0,Omar Metwally,2007-09-07,Rendition,12.741073,24748670.0,6.2,205.0,Drama,33.0
1,Omar Metwally,2009-03-21,The City of Your Final Destination,1.3539709999999998,0.0,5.7,9.0,Drama,35.0
0,James Brown,1949-12-14,Sands of Iwo Jima,3.8510000000000004,7800000.0,6.2,33.0,Action,16.0
1,James Brown,1980-06-17,The Blues Brothers,44.714264,115229890.0,7.5,1065.0,Music,47.0
0,Leonard Termo,1990-01-01,Midnight Cabaret,0.001389,0.0,0.0,0.0,Horror,55.0
1,Leonard Termo,1993-01-15,Nowhere to Run,11.689337,0.0,5.5,119.0,Action,58.0
0,Dylan Smith,2002-08-21,One Hour Photo,20.624896,52223306.0,6.6,435.0,Horror,10.0
1,Dylan Smith,2012-04-22,Eddie: The Sleepwalking Cannibal,0.143784,1632.0,6.1,30.0,Horror,20.0
0,Margaret Tyzack,1968-04-10,2001: A Space Odyssey,86.201184,68700000.0,7.9,2998.0,Science Fiction,37.0
1,Margaret Tyzack,2005-10-26,Match Point,30.669913,85306374.0,7.3,1105.0,Drama,74.0
0,Michael Rady,2005-06-01,The Sisterhood of the Traveling Pants,17.17372,39053061.0,6.3,386.0,Drama,24.0
1,Michael Rady,2008-08-06,The Sisterhood of the Traveling Pants 2,11.870301,44352417.0,6.0,238.0,Adventure,27.0
0,Dolly Parton,1982-07-23,The Best Little Whorehouse in Texas,4.189378,69701637.0,5.9,41.0,Comedy,36.0
1,Dolly Parton,2012-01-13,Joyful Noise,5.753705,0.0,6.7,33.0,Comedy,66.0
0,Sullivan Stapleton,2003-01-24,Darkness Falls,11.199544,0.0,4.9,161.0,Thriller,26.0
1,Sullivan Stapleton,2014-03-05,300: Rise of an Empire,71.51059599999998,337580051.0,6.1,2397.0,Action,37.0
0,Jeremy Jordan,2012-01-13,Joyful Noise,5.753705,0.0,6.7,33.0,Comedy,39.0
1,Jeremy Jordan,2014-11-03,The Last Five Years,5.563068,0.0,5.5,143.0,Comedy,41.0
0,Shameik Moore,2012-01-13,Joyful Noise,5.753705,0.0,6.7,33.0,Comedy,17.0
1,Shameik Moore,2015-06-19,Dope,29.761163,17986781.0,7.2,691.0,Crime,20.0
0,Sharon Small,2002-04-26,About a Boy,28.22798400000001,129000000.0,6.6,607.0,Drama,35.0
1,Sharon Small,2004-05-18,Dear Frankie,3.1131900000000003,0.0,7.0,46.0,Drama,37.0
0,Henning Moritzen,1972-12-21,Cries and Whispers,11.347855000000001,0.0,7.8,115.0,Drama,44.0
1,Henning Moritzen,1998-05-20,The Celebration,10.240917,0.0,7.7,207.0,Drama,70.0
0,Stephan James,2014-08-22,When the Game Stands Tall,7.2977570000000025,30127963.0,6.3,130.0,Drama,21.0
1,Stephan James,2016-02-19,Race,22.9951,24804129.0,7.1,478.0,Action,23.0
0,Lee Arenberg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,655011224.0,7.5,6985.0,Adventure,41.0
1,Lee Arenberg,2006-06-20,Pirates of the Caribbean: Dead Man's Chest,145.84737900000005,1065659812.0,7.0,5246.0,Adventure,44.0
0,Thomas Hill,1982-06-13,Firefox,8.700565,70687344.0,5.5,139.0,Science Fiction,55.0
1,Thomas Hill,1984-04-05,The NeverEnding Story,47.862016,20158808.0,7.0,1002.0,Drama,57.0
0,Peter Finch,1959-06-18,The Nun's Story,3.281509,12800000.0,7.4,46.0,Drama,43.0
1,Peter Finch,1976-11-01,Network,17.234745,23689877.0,7.7,381.0,Drama,60.0
0,Eddie Collins,1937-12-20,Snow White and the Seven Dwarfs,80.171283,184925486.0,6.9,1914.0,Fantasy,54.0
1,Eddie Collins,1940-01-19,The Blue Bird,1.280733,0.0,6.4,8.0,Drama,57.0
0,Astro,2014-06-14,Earth to Echo,17.371326999999994,45300000.0,5.7,290.0,Family,57.0
1,Astro,2014-09-18,A Walk Among the Tombstones,61.309619,53181600.0,6.2,1131.0,Crime,57.0
0,Megan Dodds,1998-07-31,Ever After: A Cinderella Story,21.988861,65705772.0,6.8,399.0,Drama,28.0
1,Megan Dodds,2000-01-24,Urbania,0.06515499999999999,0.0,5.2,10.0,Romance,30.0
0,John Tormey,1999-09-13,Ghost Dog: The Way of the Samurai,18.223139,0.0,7.2,298.0,Crime,62.0
1,John Tormey,2001-08-05,The Curse of the Jade Scorpion,9.317264999999999,0.0,6.5,165.0,Comedy,64.0
0,Daniel Wu,2009-03-22,Shinjuku Incident,5.2943190000000016,0.0,6.7,65.0,Drama,35.0
1,Daniel Wu,2016-05-25,Warcraft,63.148529,433677183.0,6.3,2268.0,Action,42.0
0,Arabella Field,1997-02-07,Dante's Peak,16.90444,178127760.0,5.7,428.0,Action,32.0
1,Arabella Field,2009-01-01,Flying By,1.5461690000000001,0.0,7.0,2.0,Drama,44.0
0,Lloyd Bridges,1952-03-27,High Noon,18.644023,8000000.0,7.6,334.0,Western,39.0
1,Lloyd Bridges,1980-07-02,Airplane!,46.116884999999996,83453539.0,7.1,1074.0,Comedy,67.0
0,Elizabeth Hoffman,1994-09-30,The River Wild,12.362876,0.0,6.1,210.0,Action,67.0
1,Elizabeth Hoffman,1997-02-07,Dante's Peak,16.90444,178127760.0,5.7,428.0,Action,70.0
0,Robert Webber,1966-02-23,Harper,2.938973,12000000.0,6.2,35.0,Action,42.0
1,Robert Webber,1980-10-06,Private Benjamin,12.18838,0.0,6.0,102.0,Comedy,56.0
0,Allen Leech,2012-09-11,The Sweeney,6.938853999999999,6294161.0,5.7,109.0,Action,31.0
1,Allen Leech,2014-11-14,The Imitation Game,145.364591,233555708.0,8.0,5723.0,History,33.0
0,Michael D. Roberts,1984-03-16,The Ice Pirates,3.8106970000000002,0.0,5.7,49.0,Action,37.0
1,Michael D. Roberts,1988-12-11,Rain Man,49.510658,412800000.0,7.6,1709.0,Drama,41.0
0,Paul Stewart,1952-03-14,Deadline - U.S.A.,0.225627,0.0,6.9,17.0,Crime,44.0
1,Paul Stewart,1967-12-14,In Cold Blood,7.8214380000000014,13007551.0,7.4,82.0,Crime,59.0
0,Geraldine Hughes,2006-12-20,Rocky Balboa,30.445257,155721132.0,6.5,835.0,Drama,36.0
1,Geraldine Hughes,2008-12-09,Gran Torino,50.7453,269958228.0,7.8,3086.0,Drama,38.0
0,Dreama Walker,2008-12-09,Gran Torino,50.7453,269958228.0,7.8,3086.0,Drama,22.0
1,Dreama Walker,2012-08-23,Compliance,8.942203,319285.0,6.3,221.0,Drama,26.0
0,William Hill,2003-08-27,Anything Else,8.945081,0.0,6.2,149.0,Comedy,82.0
1,William Hill,2008-12-09,Gran Torino,50.7453,269958228.0,7.8,3086.0,Drama,87.0
0,Olivier Rabourdin,2008-02-18,Taken,80.879032,226830568.0,7.2,4369.0,Action,49.0
1,Olivier Rabourdin,2010-05-18,Of Gods and Men,4.992475,41424067.0,6.5,91.0,Drama,51.0
0,Georgina Reilly,2009-03-06,Pontypool,4.680206,32000.0,6.6,183.0,Horror,23.0
1,Georgina Reilly,2012-04-22,Eddie: The Sleepwalking Cannibal,0.143784,1632.0,6.1,30.0,Horror,26.0
0,Whitney Houston,1992-11-25,The Bodyguard,26.576385,411006740.0,6.1,661.0,Thriller,29.0
1,Whitney Houston,2012-08-17,Sparkle,2.698185,24637469.0,5.8,36.0,Drama,49.0
0,Ralph Waite,1992-11-25,The Bodyguard,26.576385,411006740.0,6.1,661.0,Thriller,64.0
1,Ralph Waite,2010-04-09,Letters to God,3.6448720000000003,0.0,6.5,37.0,Action,82.0
0,Gary Kemp,1992-11-25,The Bodyguard,26.576385,411006740.0,6.1,661.0,Thriller,33.0
1,Gary Kemp,1993-10-01,Killing Zoe,5.817519,418961.0,6.1,111.0,Action,34.0
0,Charles McGraw,1967-12-14,In Cold Blood,7.8214380000000014,13007551.0,7.4,82.0,Crime,53.0
1,Charles McGraw,1968-07-31,Hang 'em High,11.756943,6800000.0,6.7,192.0,Western,54.0
0,Dean O'Gorman,2013-12-11,The Hobbit: The Desolation of Smaug,94.370564,958400000.0,7.6,4524.0,Adventure,37.0
1,Dean O'Gorman,2014-12-10,The Hobbit: The Battle of the Five Armies,120.96574299999999,956019788.0,7.1,4760.0,Action,38.0
0,Edith Evans,1959-06-18,The Nun's Story,3.281509,12800000.0,7.4,46.0,Drama,71.0
1,Edith Evans,1963-10-06,Tom Jones,2.833166,37600000.0,6.1,39.0,Adventure,75.0
0,Ahna O'Reilly,2011-08-09,The Help,42.191509,124272124.0,7.8,1910.0,Drama,27.0
1,Ahna O'Reilly,2013-07-25,Fruitvale Station,20.967146,17385830.0,7.3,390.0,Drama,29.0
0,John Schuck,1995-01-13,Tales from the Crypt: Demon Knight,7.710797,0.0,6.7,94.0,Horror,55.0
1,John Schuck,2001-08-05,The Curse of the Jade Scorpion,9.317264999999999,0.0,6.5,165.0,Comedy,61.0
0,David Conrad,1997-07-18,Snow White: A Tale of Terror,4.810621,0.0,6.0,62.0,Fantasy,30.0
1,David Conrad,2003-08-27,Anything Else,8.945081,0.0,6.2,149.0,Comedy,36.0
0,Tina Turner,1985-06-29,Mad Max Beyond Thunderdome,36.582038,36230219.0,5.9,748.0,Action,46.0
1,Tina Turner,1993-06-09,What's Love Got to Do with It,7.921311,0.0,6.9,72.0,Drama,54.0
0,Wayne Robson,1997-09-09,Cube,44.656151,501818.0,6.9,1069.0,Thriller,51.0
1,Wayne Robson,2004-02-24,Welcome to Mooseport,3.3140940000000003,14000000.0,4.8,54.0,Comedy,58.0
0,Art Parkinson,2014-10-01,Dracula Untold,64.45794699999999,215529201.0,6.2,2389.0,Horror,13.0
1,Art Parkinson,2015-05-27,San Andreas,100.412364,470490832.0,6.0,2968.0,Action,14.0
0,Ethan Peck,2010-07-13,The Sorcerer's Apprentice,35.580815,215283742.0,5.8,1470.0,Fantasy,24.0
1,Ethan Peck,2015-10-22,Eden,2.713171,0.0,5.6,19.0,Thriller,29.0
0,William Baldwin,1990-08-09,Flatliners,24.114459,61489265.0,6.3,404.0,Drama,27.0
1,William Baldwin,2005-10-05,The Squid and the Whale,13.788054,11098131.0,6.9,226.0,Comedy,42.0
0,Vanessa Bell Calloway,1993-06-09,What's Love Got to Do with It,7.921311,0.0,6.9,72.0,Drama,36.0
1,Vanessa Bell Calloway,1994-04-22,The Inkwell,0.26966100000000004,8880705.0,3.9,5.0,Comedy,37.0
0,Laura Harris,1998-12-25,The Faculty,21.535126,40283321.0,6.2,492.0,Horror,22.0
1,Laura Harris,2006-05-19,Severance,12.898984,0.0,6.4,169.0,Horror,30.0
0,Gene Kelly,1948-06-11,The Pirate,0.90522,2956000.0,6.6,17.0,Music,36.0
1,Gene Kelly,1952-04-10,Singin' in the Rain,36.556954,7200000.0,7.8,727.0,Comedy,40.0
0,Hardy Krüger,1975-12-18,Barry Lyndon,29.543331,20000000.0,7.7,505.0,Drama,47.0
1,Hardy Krüger,1977-06-15,A Bridge Too Far,20.256570999999997,50750000.0,6.9,207.0,Drama,49.0
0,Reginald Owen,1945-06-01,The Valley of Decision,0.1813,9132000.0,5.8,4.0,Drama,58.0
1,Reginald Owen,1948-06-11,The Pirate,0.90522,2956000.0,6.6,17.0,Music,61.0
0,Allison Tolman,2015-07-30,The Gift,27.247013,58978653.0,6.7,1049.0,Thriller,34.0
1,Allison Tolman,2015-11-26,Krampus,31.565116999999997,61548707.0,5.9,584.0,Horror,34.0
0,Michael Landes,2003-01-31,Final Destination 2,37.355826,90426405.0,5.9,1023.0,Horror,31.0
1,Michael Landes,2010-05-14,Just Wright,10.409253,21520719.0,6.1,99.0,Comedy,38.0
0,Keegan Connor Tracy,2003-01-31,Final Destination 2,37.355826,90426405.0,5.9,1023.0,Horror,32.0
1,Keegan Connor Tracy,2005-01-07,White Noise,14.447723000000002,91196419.0,5.6,261.0,Drama,34.0
0,James Kirk,2001-02-02,Head Over Heels,4.66723,10424470.0,5.3,73.0,Comedy,15.0
1,James Kirk,2003-01-31,Final Destination 2,37.355826,90426405.0,5.9,1023.0,Horror,17.0
0,Richard Kuss,1978-12-08,The Deer Hunter,19.786392000000006,50000000.0,7.8,921.0,Drama,51.0
1,Richard Kuss,1989-06-01,Warlock,9.887661999999999,0.0,5.8,95.0,Adventure,62.0
0,Travis Fimmel,2008-09-05,"Surfer, Dude",2.404626,69497.0,4.7,25.0,Comedy,29.0
1,Travis Fimmel,2016-05-25,Warcraft,63.148529,433677183.0,6.3,2268.0,Action,37.0
0,Bar Paly,2013-04-18,Pain & Gain,31.893932,86175291.0,6.1,1573.0,Thriller,28.0
1,Bar Paly,2014-05-09,Million Dollar Arm,17.312433,38307627.0,6.6,259.0,Drama,29.0
