,0
1301,Debi Mazar
1302,Ben Gazzara
1303,Conchata Ferrell
1304,John Neville
1305,Penelope Wilton
1306,Donnie Yen
1307,Liam Cunningham
1308,Timothy Dalton
1309,Joel Kinnaman
1310,Judah Friedlander
1311,Joe Anderson
1312,Rupert Friend
1313,Catherine Deneuve
1314,Ty Burrell
1315,Nonso Anozie
1316,Denis O'Hare
1317,Heather Matarazzo
1318,Kellan Lutz
1319,Hiroyuki Sanada
1320,Ashley Greene
1321,Chris Tucker
1322,Matt Walsh
1323,Jeff Garlin
1324,Kyle Chandler
1325,Mindy Sterling
1326,Eva Longoria
1327,Marley Shelton
1328,Donna Murphy
1329,Elden Henson
1330,Megan Mullally
1331,Saffron Burrows
1332,Boris Kodjoe
1333,Peter Mullan
1334,Frank Welker
1335,Leelee Sobieski
1336,D. B. Sweeney
1337,Jonny Lee Miller
1338,Kristin Davis
1339,Max Casella
1340,Kathleen Quinlan
1341,Henry Thomas
1342,Jack Noseworthy
1343,Kristin Davis
1344,DJ Qualls
1345,Alison Pill
1346,Patrick Fugit
1347,Jonathan Banks
1348,Corbin Bleu
1349,Justin Theroux
1350,Rebel Wilson
1351,John Slattery
1352,Wes Studi
1353,Nikolaj Coster-Waldau
1354,Mark Duplass
1355,Alec Guinness
1356,Kath Soucie
1357,Lee Byung-hun
1358,Anne Archer
1359,Christopher Eccleston
1360,Michael Moore
1361,Nate Parker
1362,Tony Curran
1363,Emily Browning
1364,Richard Roxburgh
1365,Daniel Mays
1366,Tracy Morgan
1367,Joe Viterelli
1368,Xander Berkeley
1369,Rachel Nichols
1370,Selena Gomez
1371,Stephen Graham
1372,Patrick Dempsey
1373,Stephen Spinella
1374,Jim Gaffigan
1375,Zeljko Ivanek
1376,James Fox
1377,Kevin Chapman
1378,Michael Paré
1379,Archie Panjabi
1380,David Morrissey
1381,Keke Palmer
1382,Tatyana Ali
1383,Lili Taylor
1384,Thora Birch
1385,Jack O'Connell
1386,Mary McDonnell
1387,Annabella Sciorra
1388,Anna Levine
1389,Michael Bowen
1390,Edward Furlong
1391,Laurence Olivier
1392,Eric Christian Olsen
1393,Michael Ironside
1394,Shailene Woodley
1395,Rob Brown
1396,Elizabeth Peña
1397,Deirdre O'Connell
1398,Thomas Brodie-Sangster
1399,Don Rickles
1400,John Ratzenberger
1401,Danielle Harris
1402,Diana Scarwid
1403,Paula Jai Parker
1404,Elizabeth Hurley
1405,Brian Blessed
1406,Gillian Jacobs
1407,Anna Chancellor
1408,James Le Gros
1409,Vincent Schiavelli
1410,Kenan Thompson
1411,Scott Bakula
1412,Peter Dante
1413,Kelly Lynch
1414,Lucinda Jenney
1415,Damian Lewis
1416,Ray Romano
1417,Robin Tunney
1418,Kevin McKidd
1419,Barbra Streisand
1420,Kyle MacLachlan
1421,Mindy Kaling
1422,Peter Falk
1423,Patrick Bauchau
1424,Vincent Pastore
1425,Iain Glen
1426,Lacey Chabert
1427,Austin Pendleton
1428,Jimi Mistry
1429,Eric Bogosian
1430,Scott Eastwood
1431,Dominique Pinon
1432,Kim Hunter
1433,Swoosie Kurtz
1434,Nia Vardalos
1435,Warren Beatty
1436,Bruno Ganz
1437,Ulrich Thomsen
1438,Michael Imperioli
1439,Karen Allen
1440,Jessica Lucas
1441,Kathryn Morris
1442,Steve Harris
1443,Don Harvey
1444,Alexandra Daddario
1445,Saoirse Ronan
1446,Armand Assante
1447,Michael Lonsdale
1448,Roger Guenveur Smith
1449,Robert Maillet
1450,Tia Carrere
1451,Garry Shandling
1452,Robert Shaw
1453,Alice Drummond
1454,Isabella Rossellini
1455,Connie Ray
1456,John Carradine
1457,Fred Armisen
1458,Brandon T. Jackson
1459,Christa Campbell
1460,Moisés Arias
1461,Hailee Steinfeld
1462,Johnny Simmons
1463,Colleen Camp
1464,Kirby Heyborne
1465,Isabelle Huppert
1466,Emilio Estevez
1467,Camilla Belle
1468,Kane Hodder
1469,Jake Abel
1470,Daniel von Bargen
1471,Shane West
1472,Beau Bridges
1473,Brenda Blethyn
1474,Amanda Plummer
1475,Columbus Short
1476,Oleg Taktarov
1477,Mia Farrow
1478,Mykelti Williamson
1479,Roger Bart
1480,Mimi Rogers
1481,Jeanne Tripplehorn
1482,Cicely Tyson
1483,Jennifer Schwalbach Smith
1484,Britt Robertson
1485,George W. Bush
1486,Amaury Nolasco
1487,Juliet Stevenson
1488,Tim McGraw
1489,Adam Driver
1490,Scott Adkins
1491,Justin Bartha
1492,Peter Firth
1493,Johnathon Schaech
1494,Josef Sommer
1495,Christine Taylor
1496,Paul Reiser
1497,John Spencer
1498,Ossie Davis
1499,Audrey Tautou
1500,Devin Ratray
1501,Todd Field
1502,Henry Czerny
1503,Cheryl Hines
1504,Lauren London
1505,Mickey Rooney
1506,Joan Plowright
1507,Franka Potente
1508,Jemaine Clement
1509,Michael Dorn
1510,David Denman
1511,Elise Neal
1512,Michael Stuhlbarg
1513,Mark Moses
1514,David Wenham
1515,R. G. Armstrong
1516,Olek Krupa
1517,Cobie Smulders
1518,DeRay Davis
1519,Tom Hiddleston
1520,Anthony Edwards
1521,Tim McInnerny
1522,Rose McGowan
1523,Marcel Iureș
1524,Alan Ruck
1525,Joanna Cassidy
1526,Graham McTavish
1527,Michael Chiklis
1528,Ioan Gruffudd
1529,Mary Elizabeth Mastrantonio
1530,John Corbett
1531,Orson Welles
1532,Rubén Blades
1533,Betsy Russell
1534,Nicholas Turturro
1535,Michael Gough
1536,Meat Loaf
1537,Brían F. O'Byrne
1538,Matthew Macfadyen
1539,Maximilian Schell
1540,Mary Lynn Rajskub
1541,Carly Schroeder
1542,Craig Bierko
1543,Kate del Castillo
1544,Paul Reubens
1545,Kate Burton
1546,Ayelet Zurer
1547,Rebecca Romijn
1548,Victor Argo
1549,Eddie Jones
1550,Luke Goss
1551,Vincent Regan
1552,Ben Barnes
1553,Talia Shire
1554,E.G. Daily
1555,Monica Potter
1556,Lara Flynn Boyle
1557,Ryan O'Neal
1558,Michael York
1559,Costas Mandylor
1560,Robert Pattinson
1561,Harry Shearer
1562,James D'Arcy
1563,James Purefoy
1564,Taylor Kitsch
1565,Matt O'Leary
1566,Joaquim de Almeida
1567,William Atherton
1568,Joey Lauren Adams
1569,Steve Guttenberg
1570,Dave Bautista
1571,Paul Dooley
1572,Jack Davenport
1573,George Carlin
1574,Matt Frewer
1575,Jeffrey Dean Morgan
1576,Dagmara Domińczyk
1577,Tony Todd
1578,Leonor Varela
1579,Antje Traue
1580,Sean Patrick Flanery
1581,Mackenzie Crook
1582,Jesper Christensen
1583,David Harbour
1584,Mira Sorvino
1585,Dan Fogler
1586,Mathieu Amalric
1587,Lois Maxwell
1588,Bill Duke
1589,James Ransone
1590,Michael Rosenbaum
1591,Josh Charles
1592,Jack Lemmon
1593,Tom Noonan
1594,Bebe Neuwirth
1595,Lukas Haas
1596,Mark Dacascos
1597,Ellie Kemper
1598,Gong Li
1599,Jessica Cauffiel
1600,E.G. Marshall
1601,Henry Cavill
1602,Angus Macfadyen
1603,Richard Kiel
1604,David Schwimmer
1605,Daryl Mitchell
1606,Anna Friel
1607,Dane DeHaan
1608,Til Schweiger
1609,Geraldine James
1610,Jose Pablo Cantillo
1611,Paul Rodríguez
1612,Bailee Madison
1613,Linus Roache
1614,Talisa Soto
1615,Alice Krige
1616,Dabney Coleman
1617,John Wayne
1618,Richard Edson
1619,Ben Johnson
1620,Liam Aiken
1621,Tony Cox
1622,Stephanie Szostak
1623,Lainie Kazan
1624,Freddy Rodríguez
1625,Eric Idle
1626,Sharon Leal
1627,Peter Berg
1628,Kim Dickens
1629,Alexander Siddig
1630,Joan Chen
1631,Maggie Grace
1632,Griffin Dunne
1633,Ramón Rodríguez
1634,Anthony Daniels
1635,Eddie Kaye Thomas
1636,Julia Ormond
1637,Jennifer Beals
1638,Om Puri
1639,Erika Christensen
1640,Christopher Reeve
1641,Rick Yune
1642,Blair Underwood
1643,Jon Abrahams
1644,Victor Wong
1645,Jesse Plemons
1646,Jake Johnson
1647,Gil Bellows
1648,Stephen Dillane
1649,Temuera Morrison
1650,Brett Cullen
1651,Ty Simpkins
1652,Juliette Binoche
1653,Patton Oswalt
1654,Lew Temple
1655,Larry the Cable Guy
1656,Lynn Whitfield
1657,Margot Robbie
1658,Patti LuPone
1659,Debra Winger
1660,Richard Jordan
1661,Joel David Moore
1662,Lionel Barrymore
1663,Doris Roberts
1664,Zach Braff
1665,Katie Featherston
1666,Janet Jackson
1667,Gary Lewis
1668,Lawrence Gilliard Jr.
1669,"Ernie Reyes, Jr."
1670,Anthony Quinn
1671,Li Bingbing
1672,Danny Dyer
1673,Ed Begley Jr.
1674,John Rothman
1675,Shiloh Fernandez
1676,Sam Robards
1677,Naveen Andrews
1678,Linda Cardellini
1679,Madeline Kahn
1680,Dale Dickey
1681,Antoni Corone
1682,Jake Weber
1683,Lynn Collins
1684,Pat Healy
1685,Carrie Preston
1686,Lena Dunham
1687,John Larroquette
1688,Verne Troyer
1689,Robert Joy
1690,Miguel Sandoval
1691,Wesley Jonathan
1692,Gugu Mbatha-Raw
1693,Richard Lineback
1694,Don Johnson
1695,Tom Waits
1696,John Forsythe
1697,Shad Moss
1698,Lily Collins
1699,Felicity Huffman
1700,Jack Huston
1701,Matthew Perry
1702,Carice van Houten
1703,Adrian Grenier
1704,Grace Zabriskie
1705,Abraham Benrubi
1706,Moon Bloodgood
1707,Jesse McCartney
1708,Matthew Gray Gubler
1709,Miko Hughes
1710,Daniel Tay
1711,Lauren Bacall
1712,Corey Burton
1713,Burt Lancaster
1714,Peter Outerbridge
1715,Kelly McGillis
1716,Peter Weller
1717,Michael Byrne
1718,Ludivine Sagnier
1719,François Cluzet
1720,Emily Deschanel
1721,Andy Lau
1722,Tommy Davidson
1723,Katee Sackhoff
1724,Mia Wasikowska
1725,Usher Raymond
1726,Aunjanue Ellis
1727,Kevin Heffernan
1728,Craig Parkinson
1729,Vondie Curtis-Hall
1730,Saul Rubinek
1731,Zachary Quinto
1732,Anna Massey
1733,Patrick Malahide
1734,Steve Howey
1735,André Benjamin
1736,John Savage
1737,Bruce Spence
1738,Kris Marshall
1739,James Stewart
1740,John Diehl
1741,Franky G
1742,Paul Gleason
1743,Chadwick Boseman
1744,Richard Coyle
1745,Margaret Colin
1746,Jane Curtin
1747,Amitabh Bachchan
1748,Alex Kendrick
1749,Mitchell Ryan
1750,Joss Ackland
1751,Sebastian Koch
1752,Jason Scott Lee
1753,María Conchita Alonso
1754,Thomas Mitchell
1755,Charlie Hunnam
1756,Julie Benz
1757,Thomas F. Wilson
1758,Wayne Knight
1759,Edward Hardwicke
1760,Tika Sumpter
1761,Nathan Gamble
1762,Sam Claflin
1763,Brad William Henke
1764,Frances Sternhagen
1765,Jim Norton
1766,Dave Foley
1767,Bill Bellamy
1768,David Andrews
1769,David Zayas
1770,Robert Klein
1771,Eric Dane
1772,Ashley Tisdale
1773,Demián Bichir
1774,Dina Spybey-Waters
1775,Amanda Crew
1776,Zoe Kazan
1777,Tate Donovan
1778,Ray McKinnon
1779,Jeffrey Combs
1780,Haley Bennett
1781,Elliott Gould
1782,Matt Clark
1783,Rex Linn
1784,Rosie Perez
1785,Kevin J. O'Connor
1786,Josh Hamilton
1787,Paul Ben-Victor
1788,Alice Eve
1789,Christian McKay
1790,Joseph Cotten
1791,Tracey Ullman
1792,Chris Noth
1793,Cynthia Nixon
1794,Isaac Hayes
1795,Josh Pais
1796,Lee Evans
1797,Casey Siemaszko
1798,Carl Reiner
1799,Wilford Brimley
1800,Anna Maria Horsford
1801,Mélanie Laurent
1802,Caleb Landry Jones
1803,Obba Babatundé
1804,Leon Rippy
1805,Ken Watanabe
1806,Bill Irwin
1807,Harold Gould
1808,Carl Weathers
1809,Peter Vaughan
1810,Marin Hinkle
1811,Corey Feldman
1812,Anupam Kher
1813,Joseph Mazzello
1814,Ansel Elgort
1815,Jason London
1816,Corbin Bernsen
1817,Ted Raimi
1818,Rupert Graves
1819,Ricky Jay
1820,Teri Hatcher
1821,Devon Bostick
1822,Dick Van Dyke
1823,James Gammon
1824,Zachary Gordon
1825,Matt Schulze
1826,Julianna Margulies
1827,Gary Grubbs
1828,Chad Lindberg
1829,Lou Taylor Pucci
1830,LeVar Burton
1831,Mark Rolston
1832,Dan Castellaneta
1833,Ashley Scott
1834,Sean Harris
1835,Roger Allam
1836,Julie Christie
1837,Dave Goelz
1838,Arliss Howard
1839,Wood Harris
1840,Ed O'Neill
1841,Rebecca De Mornay
1842,Alex Rocco
1843,Louis C.K.
1844,Damon Wayans Jr.
1845,Katy Mixon
1846,Ric Young
1847,Katherine Helmond
1848,T.I.
1849,Bud Cort
1850,Ian McNeice
1851,Devon Aoki
1852,Corey Stoll
1853,Keegan-Michael Key
1854,Monica Calhoun
1855,Miranda Otto
1856,Elaine Hendrix
1857,Bob Odenkirk
1858,Leighton Meester
1859,Analeigh Tipton
1860,Piper Laurie
1861,Dom DeLuise
1862,Judd Hirsch
1863,Daniel Stern
1864,Jayma Mays
1865,Elisabeth Moss
1866,Jonathan Winters
1867,Jackson Rathbone
1868,Dev Patel
1869,Charlotte Gainsbourg
1870,Alden Ehrenreich
1871,Justin Chatwin
1872,Danny Woodburn
1873,Barry Corbin
1874,Tamara Tunie
1875,Ian Hart
1876,Dustin Milligan
1877,Crystal Lowe
1878,Luke Evans
1879,Jonathan Lipnicki
1880,Mathieu Kassovitz
1881,Mads Mikkelsen
1882,John Ashton
1883,Kurt Fuller
1884,Lynda Boyd
1885,James Karen
1886,Christina Milian
1887,Yorick van Wageningen
1888,William Houston
1889,Stephen Fry
1890,Brian Howe
1891,Ronny Cox
1892,Sarah Gadon
1893,Johnny Messner
1894,Don McKellar
1895,Bronson Pinchot
1896,Spencer Locke
1897,Orlando Jones
1898,Terrence Jenkins
1899,Sherri Shepherd
1900,John Glover
1901,Kevin Sussman
1902,David Carradine
1903,Nick Cannon
1904,Julie Delpy
1905,Randall Duk Kim
1906,Madeline Carroll
1907,John Doe
1908,Steven Strait
1909,Dean Cain
1910,Kristin Booth
1911,Marianne Jean-Baptiste
1912,D. L. Hughley
1913,Miley Cyrus
1914,Mía Maestro
1915,Mike O'Malley
1916,Joe Chrest
1917,Barry Shabaka Henley
1918,David Rasche
1919,Adam Beach
1920,Jonathan Tucker
1921,Jacinda Barrett
1922,Peyton List
1923,Rumer Willis
1924,Martin Henderson
1925,Greta Gerwig
1926,John Wood
1927,W. Earl Brown
1928,Julie Hagerty
1929,Jon Polito
1930,Lenny Venito
1931,Rachael Taylor
1932,Thomas Mann
1933,Jennifer Hudson
1934,Jo Hartley
1935,Essence Atkins
1936,Jodie Whittaker
1937,Andrea Riseborough
1938,Ajay Naidu
1939,Rory Cochrane
1940,Zoë Bell
1941,Martin Balsam
1942,Stuart Wilson
1943,Jeffrey Donovan
1944,Adam Arkin
1945,Mario Van Peebles
1946,Kurtwood Smith
1947,Corey Johnson
1948,Karen Black
1949,Hayley Atwell
1950,Steven Berkoff
1951,Beyoncé Knowles
1952,Aziz Ansari
1953,Busta Rhymes
1954,Xzibit
1955,Candice Bergen
1956,Shawnee Smith
1957,Alun Armstrong
1958,Barry Bostwick
1959,Gabriele Ferzetti
1960,Amanda Detmer
1961,Mia Kirshner
1962,Shirley Knight
1963,Eartha Kitt
1964,Zakes Mokae
1965,Ken Marino
1966,Brian Geraghty
1967,John Gallagher Jr.
1968,Louis Mandylor
1969,Esai Morales
1970,Rachel Griffiths
1971,John Magaro
1972,Lorraine Bracco
1973,Kyle Gallner
1974,Matt Bomer
1975,Brit Marling
1976,Franco Nero
1977,Ron Eldard
1978,Larenz Tate
1979,George Kennedy
1980,Lindsay Crouse
1981,Jeremy Davies
1982,Efren Ramirez
1983,Laurie Metcalf
1984,Quentin Tarantino
1985,Melonie Diaz
1986,Ed Asner
1987,Mika Boorem
1988,Leigh Whannell
1989,Joe Manganiello
1990,Cliff Robertson
1991,Dakota Johnson
1992,Steve Kahan
1993,Traci Lords
1994,Gregory Itzin
1995,Krysten Ritter
1996,Cherry Jones
1997,Kim Coates
1998,Abhishek Bachchan
1999,Asa Butterfield
2000,Willie Nelson
2001,Luke Bracey
2002,Melinda Dillon
2003,Michael Vartan
2004,Howard Hesseman
2005,Rob Reiner
2006,Heather Locklear
2007,Tom Kenny
2008,Kip Pardue
2009,Brent Briscoe
2010,Brad Renfro
2011,Chance Kelly
2012,Lupe Ontiveros
2013,Cameron Bright
2014,Lois Smith
2015,Allen Garfield
2016,Eddie Cibrian
2017,Kristen Wilson
2018,Richard Gant
2019,Karin Konoval
2020,Dennis Franz
2021,Max Minghella
2022,Jenna Elfman
2023,Jaime King
2024,Fred Dalton Thompson
2025,Heike Makatsch
2026,Oprah Winfrey
2027,Aida Turturro
2028,Fionnula Flanagan
2029,Elizabeth McGovern
2030,Julian Glover
2031,Tony Hale
2032,David Patrick Kelly
2033,Olivia Munn
2034,Olivier Martinez
2035,Dylan Walsh
2036,Omar Sharif
2037,Jed Rees
2038,Emily Alyn Lind
2039,C. Thomas Howell
2040,Nicholas Farrell
2041,Eugenio Derbez
2042,John Amos
2043,Sarah Paulson
2044,Slim Pickens
2045,Kodi Smit-McPhee
2046,Peter Wight
2047,Sam Riley
2048,George Segal
2049,Brenton Thwaites
2050,S. Epatha Merkerson
2051,Jenna Fischer
2052,Jay O. Sanders
2053,Marg Helgenberger
2054,David Hewlett
2055,Simon Abkarian
2056,Sarah Douglas
2057,Nicholas Braun
2058,Dianna Agron
2059,Jason Beghe
2060,Peter Capaldi
2061,Alison Eastwood
2062,Eduardo Noriega
2063,Jesse James
2064,Chandler Canterbury
2065,Horatio Sanz
2066,Vanessa Ferlito
2067,Ricardo Montalban
2068,Gregory Smith
2069,John Benjamin Hickey
2070,Catherine Hicks
2071,John Patrick Amedori
2072,Gary Busey
2073,Frank Collison
2074,Troy Garity
2075,Stuart Pankin
2076,Betty White
2077,Chris Marquette
2078,Madeleine Stowe
2079,Ralph Macchio
2080,David Proval
2081,James Mason
2082,Mark Harmon
2083,Jordan Ladd
2084,Jill Hennessy
2085,Daniel London
2086,Bill Goldberg
2087,Susanna Thompson
2088,Tracie Thoms
2089,Choi Min-sik
2090,Jamal Mixon
2091,Harold Ramis
2092,Kevin Gage
2093,Jonathan Frakes
2094,Kat Graham
2095,Adrienne Barbeau
2096,Gerry Becker
2097,Laurie Holden
2098,Aubrey Plaza
2099,Carla Gallo
2100,Art Evans
2101,Jeremy Irvine
2102,Shawn Doyle
2103,Marina Sirtis
2104,David Hasselhoff
2105,Curtis Armstrong
2106,Kate Nelligan
2107,Seth MacFarlane
2108,Raymond Cruz
2109,Shalom Harlow
2110,Sam McMurray
2111,Clifton James
2112,Guy Torry
2113,Anthony Zerbe
2114,Pamela Anderson
2115,Gates McFadden
2116,Kali Hawk
2117,Ted Danson
2118,Simon Chandler
2119,John Aylward
2120,Gabriel Iglesias
2121,Patti D'Arbanville
2122,Henry Winkler
2123,John Cena
2124,Clarence Williams III
2125,Spencer Treat Clark
2126,Hugh Bonneville
2127,Cher
2128,Colin Salmon
2129,Zen Gesner
2130,Robert Sean Leonard
2131,Shawn Wayans
2132,Deobia Oparei
2133,Stark Sands
2134,Master P
2135,Amy Brenneman
2136,Lance Reddick
2137,Bill Smitrovich
2138,Rafi Gavron
2139,Sally Kirkland
2140,Toby Huss
2141,Catalina Sandino Moreno
2142,Vernon Dobtcheff
2143,Clifton Powell
2144,Fred Gwynne
2145,Joe Pingue
2146,Frank Whaley
2147,Ariel Gade
2148,Sean O'Bryan
2149,Diane Baker
2150,Loren Dean
2151,Adam Garcia
2152,Kristy Swanson
2153,Michael Gaston
2154,Jay Brazeau
2155,Anthony Rapp
2156,Peter Greene
2157,Angela Lansbury
2158,Laura Harring
2159,Jeroen Krabbé
2160,Christopher Denham
2161,Kristen Johnston
2162,Veronica Cartwright
2163,Stephen Baldwin
2164,Dana Carvey
2165,Dylan Bruno
2166,Daniel Franzese
2167,Maddie Corman
2168,Dylan Minnette
2169,Gina Carano
2170,Daniel Kash
2171,Ken Leung
2172,Skipp Sudduth
2173,Everett McGill
2174,Michael McGlone
2175,Ana Claudia Talancón
2176,David Huddleston
2177,Adam LeFevre
2178,Paz Vega
2179,Richard Tyson
2180,Monet Mazur
2181,James DeBello
2182,Tim Matheson
2183,Henry Fonda
2184,Tiya Sircar
2185,Ian Richardson
2186,Lauren Holly
2187,Mark Feuerstein
2188,Elizabeth Mitchell
2189,Kathleen Wilhoite
2190,Linda Hunt
2191,Barry Newman
2192,Michael Lerner
2193,Eric Balfour
2194,Shawn Roberts
2195,Kari Wuhrer
2196,Rick Gonzalez
2197,Kate Walsh
2198,Patrick Lyster
2199,Phyllida Law
2200,Heather Burns
2201,Elena Anaya
2202,Timothy West
2203,John de Lancie
2204,Joseph Gilgun
2205,Luke Grimes
2206,Stephen Moyer
2207,Jenny McCarthy
2208,Richard Masur
2209,Alison Brie
2210,Zach Grenier
2211,Eileen Brennan
2212,Freddie Jones
2213,Lisa Gay Hamilton
2214,Nestor Serrano
2215,Robert Picardo
2216,Wendi McLendon-Covey
2217,Jane Fonda
2218,Harvey Korman
2219,Charles Napier
2220,Michael Constantine
2221,Paul Adelstein
2222,John Billingsley
2223,Harve Presnell
2224,Makenzie Vega Norfolk
2225,Aisha Tyler
2226,Tony Leung Chiu-Wai
2227,George Dzundza
2228,Garette Ratliff Henson
2229,Julianne Hough
2230,Agnes Bruckner
2231,Muse Watson
2232,Valerie Perrine
2233,Trevor Howard
2234,Jackie Cooper
2235,Robinne Lee
2236,Kyla Pratt
2237,Max Irons
2238,Natassia Malthe
2239,Dany Boon
2240,Kaya Scodelario
2241,Richard Crenna
2242,Hanns Zischler
2243,Charlie Cox
2244,Mischa Barton
2245,John Saxon
2246,Christian Berkel
2247,Phoebe Cates
2248,Ken Howard
2249,James Tupper
2250,KaDee Strickland
2251,Len Cariou
2252,Tom Selleck
2253,Dennis Miller
2254,Dexter Fletcher
2255,Moritz Bleibtreu
2256,Jacob Smith
2257,Brian Steele
2258,Natalie Martinez
2259,Sally Phillips
2260,Alan Bates
2261,Brenda Vaccaro
2262,Margot Kidder
2263,Ben Cross
2264,Ariana Richards
2265,Dylan Moran
2266,Gina McKee
2267,Phil Hartman
2268,Richard Attenborough
2269,Eva Amurri Martino
2270,Cylk Cozart
2271,Kevin Tighe
2272,Elaine Stritch
2273,Peter Friedman
2274,Max Ryan
2275,Terry Kinney
2276,Stuart Townsend
2277,Lee Tergesen
2278,Andre Royo
2279,Jon Stewart
2280,Harvey Fierstein
2281,Joshua Leonard
2282,Ritchie Coster
2283,Tisha Campbell-Martin
2284,Irene Bedard
2285,Valeria Golino
2286,Balthazar Getty
2287,Izabella Scorupco
2288,Robert Bailey Jr.
2289,Blake Clark
2290,Adrian Martinez
2291,Paula Garcés
2292,Gerald McRaney
2293,Brooke Smith
2294,Edie McClurg
2295,Richard Burton
2296,Monica Keena
2297,Konstantin Khabenskiy
2298,Beau Knapp
2299,Jeremy Strong
2300,Zena Grey
2301,Phyllis Somerville
2302,Linden Ashby
2303,Richard Kind
2304,Anson Mount
2305,Peter Mayhew
2306,Colleen Dewhurst
2307,Marie-Josée Croze
2308,Douglas Booth
2309,Keith Carradine
2310,Ruth Sheen
2311,Mary Woronov
2312,Roger Ashton-Griffiths
2313,Chris Sarandon
2314,Alex Winter
2315,Noomi Rapace
2316,Zack Ward
2317,Felicity Jones
2318,Rachel Blanchard
2319,Iben Hjejle
2320,Jake T. Austin
2321,Nona Gaye
2322,Brendan Coyle
2323,MyAnna Buring
2324,Isiah Whitlock Jr.
2325,Rae Dawn Chong
2326,Mike White
2327,Tye Sheridan
2328,Skylar Astin
2329,Anthony Quayle
2330,Mark Polish
2331,Murray Hamilton
2332,Lorraine Gary
2333,Takuya Kimura
2334,Khalid Abdalla
2335,Michael O'Neill
2336,Chad Donella
2337,Molly Hagan
2338,Evan Peters
2339,Melissa Joan Hart
2340,Cas Anvar
2341,Portia Doubleday
2342,Kerry Bishé
2343,Chris Brown
2344,Matthew Carey
2345,Sarah Shahi
2346,Kenneth Welsh
2347,Danneel Ackles
2348,Eriq Ebouaney
2349,Freida Pinto
2350,Tyler Labine
2351,Keir Gilchrist
2352,Sean Young
2353,Sarah Bolger
2354,Andy Nyman
2355,Samaire Armstrong
2356,Elisha Cuthbert
2357,Dick Miller
2358,Trevor Morgan
2359,Lily James
2360,Frank Finlay
2361,Robert Kazinsky
2362,Roshan Seth
2363,Matthew Modine
2364,Nastassja Kinski
2365,Burn Gorman
2366,Jon Seda
2367,Omari Hardwick
2368,Lily Rabe
2369,Matt Malloy
2370,J.B. Smoove
2371,Lindy Booth
2372,Richard Griffiths
2373,Rami Malek
2374,Luke Perry
2375,Leslie Easterbrook
2376,Spencer Tracy
2377,Halley Feiffer
2378,Thure Lindhardt
2379,Michael O'Keefe
2380,Erik Knudsen
2381,Gordon Pinsent
2382,Craig Ferguson
2383,Peter Ustinov
2384,Nancy Allen
2385,Jaden Smith
2386,Brooke Shields
2387,Bruce Payne
2388,Jerry Ferrara
2389,Edwin Hodge
2390,Roberts Blossom
2391,Aimee Garcia
2392,Joey Ansah
2393,Julianne Nicholson
2394,Salli Richardson-Whitfield
2395,Tom Hulce
2396,Bill Camp
2397,Jeff Fahey
2398,Lewis Black
2399,Michael Eklund
2400,Tom Kane
2401,Saïd Taghmaoui
2402,Matt LeBlanc
2403,Bruce Altman
2404,Ian McDiarmid
2405,Ezra Miller
2406,Nicholas Gonzalez
2407,Matthew Davis
2408,Nat Wolff
2409,Judd Nelson
2410,David Kelly
2411,Robert Pastorelli
2412,Charlie Tahan
2413,Holmes Osborne
2414,Estella Warren
2415,Oliver Reed
2416,Alexandra Holden
2417,Karl Malden
2418,John Ritter
2419,Scott Mechlowicz
2420,Mike Binder
